Unnamed: 0,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
89532,30225,1,0,8.0,0,0,2,4,5,5,5,3,5,4,4,4,4,4,2,4,3,0,3,satisfied
89533,102373,0,0,3.0,0,1,6,5,5,3,5,5,5,5,5,2,5,4,2,4,5,0,0,satisfied
89535,37497,1,1,2.0,0,0,3,5,5,5,1,2,5,2,2,1,5,1,2,5,2,0,0,satisfied
89538,56753,0,0,6.0,0,1,8,4,4,4,4,3,4,5,4,4,4,4,4,4,3,4,4,satisfied
89541,72423,1,0,8.0,0,1,6,1,1,1,1,4,5,5,5,5,5,5,4,5,3,0,0,satisfied
89548,96141,1,0,6.0,0,1,9,3,3,3,3,3,5,5,5,5,5,5,4,5,3,4,4,satisfied
89549,3307,1,1,2.0,0,1,0,5,4,5,3,4,5,4,4,5,3,4,3,4,4,1,2,satisfied
89551,73507,0,0,8.0,0,1,8,3,3,3,3,4,5,4,3,3,3,3,5,3,5,0,3,satisfied
89553,49472,1,0,6.0,0,1,8,0,4,0,5,1,2,2,1,1,1,1,1,1,1,4,3,satisfied
89555,39033,1,0,8.0,1,0,1,4,4,4,3,3,4,4,2,2,4,2,5,2,5,4,4,satisfied
89557,9660,0,0,8.0,0,1,0,0,0,0,4,5,5,5,1,1,1,1,4,1,3,0,0,satisfied
89559,101515,1,0,5.0,0,1,8,2,2,2,2,3,2,2,5,5,5,5,2,5,3,0,0,satisfied
89560,87812,0,0,8.0,0,1,0,4,4,4,4,3,5,4,5,5,5,4,5,5,3,0,0,satisfied
89562,20319,1,0,8.0,0,1,0,0,0,0,4,4,4,5,5,5,5,5,5,5,5,0,0,satisfied
89563,54842,1,0,8.0,0,1,8,2,3,2,2,4,4,5,5,5,5,5,3,5,4,1,0,satisfied
89566,100866,1,0,8.0,0,1,6,2,2,2,2,4,4,4,5,5,5,5,5,5,3,0,0,satisfied
89567,61068,1,0,8.0,0,1,6,3,3,3,3,5,5,4,5,5,5,5,4,5,4,0,0,satisfied
89568,91841,0,0,8.0,0,1,6,5,4,5,5,2,3,4,4,4,4,4,3,4,5,2,0,satisfied
89570,98039,0,0,8.0,0,1,6,1,1,4,1,3,4,4,4,4,4,4,4,4,3,3,4,satisfied
89577,119089,1,0,2.0,0,1,7,1,1,4,1,4,4,4,4,5,2,4,5,5,4,0,0,satisfied
89578,6849,1,0,7.0,1,2,0,4,4,4,2,3,5,4,5,5,4,1,5,5,4,0,0,satisfied
89580,68387,1,0,8.0,0,1,3,5,5,5,5,3,4,4,5,5,5,5,5,5,5,0,0,satisfied
89581,83011,1,0,2.0,0,1,3,2,2,2,2,4,5,4,4,3,5,4,3,5,4,0,1,satisfied
89583,631,1,0,6.0,0,1,0,0,4,0,1,5,4,4,4,4,4,4,4,4,3,0,0,satisfied
89584,86199,1,0,6.0,0,1,8,4,4,4,4,4,4,4,5,4,4,4,4,4,4,5,5,satisfied
89585,78448,0,0,6.0,0,1,7,2,2,2,2,5,4,5,5,5,5,5,4,5,3,0,0,satisfied
89589,107119,1,0,8.0,0,1,9,3,3,3,3,4,5,4,5,5,5,5,3,5,5,3,3,satisfied
89590,36978,0,0,2.0,0,0,2,4,5,5,5,4,4,4,4,4,5,5,5,1,4,0,0,satisfied
89591,108957,0,0,2.0,0,1,1,1,1,5,1,4,4,4,4,5,4,5,3,4,4,0,0,satisfied
89592,68675,0,0,8.0,0,1,0,2,2,2,2,5,4,4,5,5,5,5,3,5,4,0,0,satisfied
89599,11027,1,0,4.0,0,1,0,1,1,1,1,2,1,2,4,4,4,4,3,4,3,0,0,satisfied
89601,43984,1,0,5.0,0,0,0,5,2,2,2,5,5,5,5,2,4,1,4,4,5,1,2,satisfied
89603,76512,1,0,7.0,0,1,1,5,5,5,5,4,4,5,5,5,5,5,3,5,3,0,0,satisfied
89604,33389,1,0,2.0,0,1,8,2,2,2,2,4,3,4,4,2,5,3,1,3,4,0,0,satisfied
89607,4184,0,0,7.0,0,1,8,3,3,3,3,4,5,5,4,4,4,4,4,4,4,0,0,satisfied
89608,78939,0,0,1.0,1,0,1,5,3,5,4,5,5,5,5,2,5,4,4,3,5,0,0,satisfied
89610,14609,0,0,8.0,0,1,6,3,1,3,3,2,2,4,4,4,4,4,4,4,4,0,0,satisfied
89611,87061,0,0,3.0,0,1,9,1,1,1,1,5,5,5,5,3,4,4,3,5,5,0,0,satisfied
89614,32758,1,0,8.0,0,0,0,5,5,5,5,1,3,5,5,5,5,5,4,5,4,0,0,satisfied
89615,24488,1,0,4.0,0,1,8,3,3,3,3,3,5,3,4,4,4,4,2,4,5,0,1,satisfied
89618,69336,1,0,6.0,0,1,8,4,4,4,4,2,5,5,5,5,5,5,3,5,4,4,4,satisfied
89620,17801,0,1,2.0,0,1,3,5,0,5,2,1,5,2,1,1,4,2,3,3,1,0,0,satisfied
89623,56437,1,0,7.0,0,1,8,1,1,1,1,4,4,2,4,4,4,4,3,4,1,2,0,satisfied
89625,20196,1,1,2.0,0,0,0,5,3,5,3,3,5,3,3,2,5,4,3,3,3,0,0,satisfied
89627,80812,0,0,6.0,0,1,7,5,5,5,5,3,5,5,5,5,5,5,3,5,4,0,1,satisfied
89628,1573,0,1,2.0,0,0,0,4,0,4,4,4,4,3,4,4,4,4,3,4,4,0,2,satisfied
89636,20201,0,0,5.0,0,1,0,0,0,0,2,5,4,4,5,5,5,5,5,5,3,3,4,satisfied
89637,103218,0,0,8.0,0,1,9,4,4,1,4,3,4,5,5,5,5,5,4,5,3,0,0,satisfied
89646,58545,0,0,3.0,0,1,5,2,2,2,2,4,4,4,4,5,5,4,5,4,4,2,3,satisfied
89647,78507,0,0,6.0,0,0,0,4,1,1,1,4,4,4,4,5,1,1,5,5,4,0,0,satisfied
89648,51213,1,0,8.0,0,2,0,5,4,4,4,1,3,1,5,5,5,5,5,5,3,0,0,satisfied
89652,36711,0,1,2.0,0,1,3,0,0,0,4,4,0,4,4,4,3,5,4,5,4,0,0,satisfied
89654,70733,1,0,8.0,1,0,1,5,5,5,3,2,4,5,3,3,5,3,3,3,3,0,0,satisfied
89655,98572,0,0,8.0,0,1,7,5,5,4,5,2,2,2,5,5,4,4,2,3,2,6,6,satisfied
89659,45442,0,0,8.0,0,2,1,5,1,1,1,5,5,5,5,3,5,5,5,4,5,0,0,satisfied
89660,117872,0,0,8.0,0,1,0,4,4,3,4,5,4,4,4,4,4,4,4,4,3,0,0,satisfied
89661,56309,1,0,5.0,0,1,9,2,2,2,2,2,5,5,4,4,4,4,3,4,3,0,0,satisfied
89662,115174,0,0,7.0,0,1,1,2,2,2,2,2,5,4,4,4,4,4,4,4,3,0,0,satisfied
89663,93037,1,1,2.0,0,1,0,4,0,4,4,4,4,2,4,4,2,4,4,5,4,5,4,satisfied
89664,39850,1,0,7.0,0,1,7,0,0,0,4,4,5,1,4,4,4,4,2,4,4,0,1,satisfied
89667,90337,0,0,7.0,0,1,0,5,4,5,5,4,5,4,4,4,4,4,4,4,3,0,1,satisfied
89668,42564,1,0,7.0,0,1,7,1,1,1,1,1,4,5,5,5,5,4,4,5,2,0,0,satisfied
89669,52544,0,0,7.0,0,1,0,5,5,4,5,4,2,5,5,5,4,5,4,5,2,0,0,satisfied
89672,30308,1,0,1.0,1,0,5,4,4,4,5,1,4,1,1,3,2,5,5,4,1,4,3,satisfied
89673,60902,1,0,7.0,0,1,9,2,3,2,2,2,4,4,5,5,5,5,3,5,4,0,3,satisfied
89674,20651,1,0,2.0,0,1,8,4,4,4,4,4,4,4,4,3,5,3,2,5,4,0,0,satisfied
89676,101714,1,0,7.0,0,1,2,5,5,3,5,5,5,5,3,3,3,3,4,3,3,4,2,satisfied
89677,62423,1,0,7.0,0,1,6,3,3,3,3,4,3,4,4,4,4,4,5,4,3,0,0,satisfied
89681,54463,0,0,2.0,0,1,8,3,3,3,3,5,5,5,5,4,3,5,4,5,5,0,0,satisfied
89683,99868,1,0,6.0,0,1,8,5,5,4,5,3,4,5,5,5,5,5,5,5,3,0,0,satisfied
89684,42889,1,0,5.0,0,1,6,1,1,1,1,1,2,2,4,4,5,5,4,4,1,0,0,satisfied
89685,29785,1,0,7.0,0,0,0,5,3,3,3,2,5,5,5,5,5,5,5,5,4,0,0,satisfied
89686,76555,0,1,5.0,0,1,1,4,4,4,3,3,4,3,3,4,3,5,4,5,3,0,0,satisfied
89689,118442,1,0,4.0,0,1,9,4,4,4,4,5,4,5,4,4,4,4,3,4,5,4,4,satisfied
89690,49855,0,0,7.0,0,1,0,2,2,2,2,3,5,2,4,4,4,5,4,4,2,0,0,satisfied
89691,67371,1,0,6.0,0,1,1,4,4,4,4,2,4,4,5,5,5,5,3,5,3,0,0,satisfied
89695,112793,1,0,2.0,0,1,5,4,4,4,4,4,4,4,4,4,5,5,4,4,4,5,5,satisfied
89696,7466,0,0,8.0,0,1,8,4,4,5,4,4,4,5,2,2,2,2,4,2,4,2,2,satisfied
89698,43699,0,0,2.0,0,1,8,4,4,4,4,4,4,4,4,3,4,3,1,3,4,0,0,satisfied
89702,69311,1,0,8.0,1,1,3,4,2,4,3,4,4,3,4,4,4,4,4,4,2,0,0,satisfied
89703,86338,1,0,3.0,0,1,6,1,1,1,1,4,5,4,4,3,2,5,3,4,4,0,2,satisfied
89706,29826,1,0,8.0,0,0,1,3,4,2,4,3,3,3,2,5,4,3,3,3,3,5,5,satisfied
89711,108486,1,0,8.0,0,1,1,5,2,5,5,4,5,5,4,4,4,4,3,4,3,0,0,satisfied
89712,101227,0,0,7.0,0,1,5,3,3,3,3,3,4,5,5,5,5,5,5,5,3,0,0,satisfied
89716,113940,1,0,4.0,0,1,6,3,3,3,3,2,4,4,4,4,4,4,5,4,3,1,0,satisfied
89718,34402,1,0,3.0,0,1,8,1,1,1,1,4,4,4,4,5,5,4,5,3,4,3,3,satisfied
89721,83766,1,1,5.0,0,1,2,4,4,4,2,1,4,1,1,4,4,4,5,4,1,0,0,satisfied
89723,102560,1,0,5.0,0,1,8,5,5,5,5,5,5,4,5,5,4,5,5,5,4,2,2,satisfied
89728,103659,0,0,8.0,0,1,6,2,2,3,2,5,4,5,5,5,5,5,4,5,4,1,0,satisfied
89730,26557,1,0,7.0,0,1,5,4,4,4,4,5,5,5,4,4,4,4,4,4,5,0,0,satisfied
89731,5463,1,0,1.0,1,0,0,5,5,5,1,3,5,3,3,5,5,4,3,4,3,0,0,satisfied
89732,107891,1,1,8.0,0,1,2,4,4,4,5,4,4,4,4,4,4,4,4,5,4,2,0,satisfied
89733,3013,1,0,7.0,0,1,8,2,2,2,2,5,5,5,5,5,5,5,4,5,3,2,0,satisfied
89739,29588,0,0,3.0,0,1,8,4,4,4,4,5,5,5,5,3,1,2,2,3,5,4,4,satisfied
89742,35227,1,0,4.0,0,1,7,4,4,5,4,4,2,1,4,4,4,4,3,4,4,0,0,satisfied
89743,20929,0,0,8.0,0,0,2,3,5,5,5,3,3,3,3,3,2,1,3,5,3,0,0,satisfied
89746,68209,0,0,8.0,0,1,8,2,2,2,2,5,4,4,4,4,4,4,3,4,3,0,1,satisfied
89749,95832,0,1,2.0,0,1,1,0,0,0,2,5,0,5,5,5,5,4,5,5,5,0,1,satisfied
89750,66207,0,0,7.0,0,1,1,4,4,4,4,4,5,5,4,4,4,4,4,4,5,0,0,satisfied
89751,24820,0,0,2.0,0,1,8,2,2,2,2,4,4,4,4,5,2,5,1,5,4,1,3,satisfied
89752,70742,1,0,1.0,1,0,1,0,4,0,1,1,0,1,1,4,4,5,5,5,1,0,0,satisfied
89755,40217,0,0,3.0,0,1,9,3,3,4,3,3,4,3,3,2,1,1,4,2,3,0,0,satisfied
89756,52160,1,0,5.0,0,0,0,3,1,1,1,3,5,3,3,4,2,5,1,4,3,2,2,satisfied
89757,81518,1,0,7.0,0,1,3,5,5,5,5,2,4,5,5,5,5,5,3,5,5,0,0,satisfied
89758,63588,1,1,2.0,0,0,7,5,5,5,3,2,5,2,2,5,2,5,5,5,2,0,0,satisfied
89759,44040,1,0,6.0,0,0,0,5,1,4,1,3,5,2,5,5,5,5,3,5,4,0,0,satisfied
89761,34321,1,0,7.0,0,1,7,2,2,5,2,4,5,2,4,4,4,4,2,4,5,2,0,satisfied
89762,81440,0,0,7.0,0,1,0,2,2,2,2,5,5,4,4,4,5,4,5,4,4,0,0,satisfied
89764,81812,0,0,7.0,0,1,5,3,5,3,3,2,5,4,5,5,5,5,3,5,5,0,0,satisfied
89765,8489,0,0,3.0,0,1,1,1,1,1,1,4,4,4,4,5,4,4,5,4,4,0,0,satisfied
89766,31583,1,0,6.0,0,1,1,2,2,2,2,1,5,2,5,5,5,5,5,5,4,1,2,satisfied
89767,40396,1,0,7.0,0,1,8,0,4,0,2,4,5,5,3,3,3,2,4,3,5,0,0,satisfied
89769,48914,1,0,6.0,0,1,9,0,0,0,2,4,1,2,2,2,2,2,4,2,2,0,0,satisfied
89770,42275,0,0,4.0,0,1,9,5,5,5,5,5,5,1,4,4,5,4,4,4,1,0,0,satisfied
89775,36265,1,1,2.0,0,0,2,5,5,5,2,2,5,1,2,3,5,3,2,4,2,0,0,satisfied
89776,104113,1,0,4.0,0,1,8,1,1,1,1,5,4,5,5,5,5,5,4,5,3,0,1,satisfied
89778,42861,0,0,2.0,0,2,0,0,0,0,3,3,0,3,3,5,5,2,2,4,3,0,0,satisfied
89781,35877,1,0,3.0,1,0,3,0,5,1,4,1,1,1,1,3,2,5,5,4,1,4,4,satisfied
89782,49026,0,0,6.0,0,1,0,2,2,4,2,2,4,2,4,4,4,4,4,4,5,0,0,satisfied
89787,42237,0,0,3.0,0,1,8,3,3,3,3,3,5,3,3,2,4,5,4,1,3,2,1,satisfied
89789,85755,1,1,6.0,0,1,1,4,4,4,4,4,4,4,4,5,3,4,3,4,4,2,0,satisfied
89790,115632,1,0,7.0,0,1,0,3,3,3,3,4,4,5,5,5,5,5,3,5,4,0,0,satisfied
89792,8665,0,0,5.0,0,1,0,2,2,3,2,5,5,4,5,5,5,5,4,5,5,0,1,satisfied
89794,89407,1,0,4.0,0,1,7,0,5,0,4,2,4,4,4,4,4,4,5,4,3,1,1,satisfied
89795,98237,1,0,6.0,0,1,3,4,4,4,4,5,4,5,4,4,4,4,5,4,5,0,0,satisfied
89796,57940,0,0,8.0,0,1,2,5,5,5,5,3,4,4,5,5,4,5,3,5,3,0,0,satisfied
89797,80629,0,0,8.0,0,1,0,4,4,4,4,4,5,5,4,4,4,4,5,4,4,0,0,satisfied
89801,56431,1,0,6.0,0,1,7,4,4,4,4,3,4,5,3,3,4,3,3,3,5,0,0,satisfied
89803,126811,0,0,8.0,0,1,7,2,2,2,2,3,4,4,4,4,4,4,4,4,5,4,4,satisfied
89808,18563,0,0,4.0,0,1,6,2,2,2,2,4,4,3,4,3,2,5,3,4,4,0,0,satisfied
89811,93350,1,0,4.0,0,1,2,4,4,4,4,4,5,4,4,4,4,4,4,4,3,0,0,satisfied
89814,93875,0,0,8.0,0,1,8,2,2,2,2,5,5,4,3,3,3,3,5,3,5,0,0,satisfied
89818,62017,1,0,2.0,0,1,7,3,3,3,3,4,4,4,4,5,4,4,5,5,4,0,0,satisfied
89820,4738,1,0,7.0,0,1,2,4,4,4,4,5,4,4,4,4,5,4,3,4,4,0,0,satisfied
89822,15908,0,0,8.0,0,1,1,3,3,5,3,4,4,1,5,5,4,5,2,5,5,4,4,satisfied
89823,61148,1,0,5.0,0,1,5,4,4,4,4,3,5,4,4,4,4,4,5,4,3,1,1,satisfied
89824,46009,0,0,3.0,0,2,1,4,2,2,2,4,4,4,4,3,2,2,2,2,4,3,1,satisfied
89825,90124,0,0,8.0,0,1,9,1,1,1,1,5,4,4,4,4,5,4,5,4,4,0,0,satisfied
89826,88177,1,0,3.0,0,1,1,5,5,3,5,3,3,3,3,3,3,5,5,5,3,2,1,satisfied
89830,124421,1,0,2.0,0,1,8,3,3,2,3,5,4,5,5,3,4,5,3,4,5,0,0,satisfied
89831,88004,0,0,7.0,0,1,8,4,4,4,4,4,5,5,5,5,5,5,5,5,3,3,3,satisfied
89834,29026,0,0,8.0,0,0,1,4,1,1,1,4,4,4,4,2,4,3,2,2,4,1,0,satisfied
89838,73871,1,0,8.0,0,1,8,3,3,3,3,2,5,4,4,4,4,4,3,4,3,0,0,satisfied
89840,76131,0,0,7.0,0,1,1,3,3,3,3,4,4,4,5,5,4,5,5,5,5,0,0,satisfied
89841,10739,0,0,7.0,0,1,7,2,2,2,2,3,4,5,4,4,5,4,5,4,5,0,0,satisfied
89844,46232,1,0,3.0,0,1,1,1,1,1,1,5,5,5,5,4,3,4,2,2,5,1,1,satisfied
89849,64759,0,0,5.0,0,1,0,2,2,2,2,5,4,4,4,4,4,4,3,4,4,0,0,satisfied
89851,74314,1,0,8.0,0,1,3,3,3,3,3,2,4,4,4,4,5,4,4,4,5,0,2,satisfied
89853,15482,0,0,8.0,1,0,0,5,4,5,4,5,5,5,5,3,3,4,4,5,5,0,0,satisfied
89855,125035,1,0,8.0,0,1,7,2,2,2,2,5,5,5,4,4,5,5,5,3,5,0,0,satisfied
89857,94528,1,0,7.0,0,1,8,4,3,4,4,5,5,4,5,5,4,5,5,5,3,0,0,satisfied
89860,124154,0,0,7.0,0,1,7,3,3,3,3,5,4,5,5,5,5,5,5,5,3,0,0,satisfied
89862,19433,1,0,4.0,1,0,1,5,4,5,3,5,5,4,5,5,5,5,3,5,5,0,0,satisfied
89865,116985,1,0,7.0,0,1,8,1,1,1,1,3,5,4,4,4,5,4,3,4,4,3,3,satisfied
89868,12987,0,0,5.0,0,0,0,2,2,2,2,2,2,2,2,5,3,5,1,5,2,0,0,satisfied
89869,113036,1,0,7.0,0,1,1,1,1,1,1,3,4,4,4,4,4,4,5,4,4,2,0,satisfied
89870,111947,0,0,6.0,0,1,2,4,4,4,4,5,5,5,5,5,5,5,4,5,4,4,3,satisfied
89875,112056,1,0,6.0,0,1,6,2,5,2,2,2,5,5,3,3,3,3,3,3,4,1,0,satisfied
89876,86601,1,0,1.0,0,1,2,4,4,4,4,4,4,4,4,4,5,5,3,5,4,4,4,satisfied
89881,48133,1,0,7.0,0,1,7,1,1,1,1,2,1,1,4,4,4,4,3,4,4,3,3,satisfied
89882,4580,1,0,7.0,0,1,8,1,1,1,1,4,5,4,3,3,3,3,5,3,5,3,3,satisfied
89883,121923,1,1,2.0,0,0,1,5,0,5,3,2,5,2,2,5,2,5,3,5,2,0,0,satisfied
89884,123311,0,0,8.0,0,1,9,5,5,5,5,5,4,5,4,4,4,4,5,4,4,4,3,satisfied
89885,19274,0,0,6.0,0,0,1,5,5,5,5,5,4,5,5,3,5,5,3,3,5,0,2,satisfied
89888,47750,1,0,7.0,0,1,8,3,2,3,3,2,3,2,5,5,5,5,1,5,3,4,3,satisfied
89892,110618,1,1,2.0,0,1,2,0,0,0,4,5,0,5,5,4,2,4,3,4,5,0,0,satisfied
89897,121306,0,0,8.0,0,1,3,3,3,3,3,3,5,4,3,3,4,3,5,3,3,0,0,satisfied
89901,94029,1,0,8.0,0,1,9,4,4,4,4,2,5,5,4,4,4,4,4,4,3,0,0,satisfied
89902,4260,1,0,2.0,0,1,1,5,5,5,5,4,4,4,4,3,3,5,3,5,4,0,0,satisfied
89903,67432,0,0,7.0,0,1,7,1,1,1,1,4,4,5,5,5,4,5,5,5,5,0,0,satisfied
89904,125096,1,0,7.0,0,1,8,5,5,5,5,2,5,4,4,4,4,4,5,4,4,0,0,satisfied
89906,91726,1,0,6.0,0,1,7,4,4,4,4,2,5,4,4,4,4,4,5,4,3,0,0,satisfied
89907,114699,1,0,7.0,0,1,7,1,1,1,1,3,5,5,4,4,4,4,5,4,3,1,0,satisfied
89908,76016,1,0,8.0,0,1,8,0,0,0,1,3,4,4,3,3,3,3,3,3,5,0,0,satisfied
89910,83742,1,1,2.0,0,1,3,5,5,5,2,2,5,2,2,4,2,4,4,5,2,1,2,satisfied
89912,722,1,0,8.0,0,1,8,2,2,2,2,3,5,4,5,5,5,5,5,5,5,1,1,satisfied
89913,22226,1,0,8.0,0,2,1,4,4,3,4,1,1,5,4,4,4,4,3,4,2,0,0,satisfied
89915,62098,1,0,8.0,0,1,7,3,3,3,3,3,5,4,4,4,4,4,5,4,3,2,1,satisfied
89918,8639,1,0,7.0,0,1,0,2,2,2,2,4,4,4,4,4,4,4,3,4,5,0,0,satisfied
89919,110877,1,0,8.0,0,1,8,5,5,5,5,3,5,5,5,5,5,5,5,5,5,2,0,satisfied
89921,2390,1,1,2.0,0,1,1,4,0,4,4,5,4,5,5,3,4,4,5,5,5,0,0,satisfied
89922,59274,1,0,1.0,1,2,9,4,4,4,4,4,5,5,3,4,3,3,5,1,5,4,4,satisfied
89923,22929,1,0,7.0,0,1,8,5,5,5,5,4,2,3,4,4,4,4,3,4,3,0,0,satisfied
89924,60183,0,0,6.0,0,1,6,3,3,3,3,3,5,4,5,5,5,5,4,5,5,0,0,satisfied
89926,35174,0,0,2.0,0,1,7,3,3,3,3,4,4,4,4,2,3,2,5,1,4,0,0,satisfied
89927,2674,1,0,8.0,1,0,1,4,4,4,3,3,4,1,5,5,4,1,4,5,1,0,1,satisfied
89928,7852,1,0,7.0,0,1,3,1,1,1,1,2,4,4,4,4,4,4,5,4,4,1,0,satisfied
89929,31625,1,0,8.0,0,0,2,4,3,3,3,2,4,4,4,4,4,4,1,4,4,0,0,satisfied
89930,21456,1,0,2.0,0,1,0,0,0,0,4,1,1,1,1,1,1,2,1,1,1,4,4,satisfied
89932,115318,0,0,7.0,0,1,1,5,5,5,5,3,4,4,4,4,4,4,3,4,3,0,0,satisfied
89933,8736,0,0,8.0,0,1,9,0,5,0,4,4,4,5,4,4,4,4,3,4,5,3,2,satisfied
89934,104651,1,0,5.0,1,0,6,0,1,0,4,1,0,1,1,3,1,4,2,4,1,0,0,satisfied
89936,28689,0,1,3.0,0,0,4,4,4,4,1,1,4,1,1,3,4,5,3,2,1,0,0,satisfied
89937,87479,1,1,2.0,0,1,0,5,5,5,1,3,5,3,3,4,4,5,5,5,3,0,0,satisfied
89939,51898,0,0,5.0,0,1,1,1,1,1,1,1,1,3,5,5,5,5,4,5,3,4,4,satisfied
89940,96770,1,0,7.0,0,1,8,5,5,5,5,4,4,5,4,4,4,4,4,4,5,2,0,satisfied
89941,114151,0,0,8.0,0,1,8,2,2,3,2,3,4,5,4,4,4,4,5,4,5,4,4,satisfied
89942,97414,1,0,5.0,0,1,6,1,1,1,1,2,4,5,5,5,5,5,3,5,4,0,0,satisfied
89946,60704,1,0,7.0,0,1,6,3,3,3,3,2,3,4,5,5,5,5,4,5,5,0,1,satisfied
89948,82216,0,0,6.0,0,1,9,2,2,2,2,2,4,4,5,5,5,5,3,5,4,0,0,satisfied
89950,42013,1,0,6.0,0,0,0,4,4,4,4,5,2,1,4,4,4,4,2,4,1,0,0,satisfied
89953,40063,1,0,8.0,0,1,8,2,2,2,2,5,3,1,4,4,4,4,2,4,3,0,0,satisfied
89957,95917,1,0,7.0,0,1,5,4,4,5,4,5,5,5,4,4,4,4,3,4,5,2,2,satisfied
89958,115269,1,0,8.0,0,1,6,2,2,2,2,5,5,5,5,5,5,5,3,5,5,2,2,satisfied
89959,64103,0,0,5.0,0,1,2,5,5,5,5,5,5,5,2,2,2,2,3,2,3,4,4,satisfied
89960,62140,0,0,3.0,0,1,7,5,5,5,5,4,4,4,4,4,3,3,5,4,4,0,1,satisfied
89969,29640,0,0,6.0,1,0,5,5,3,5,2,1,5,1,1,3,3,5,4,2,1,0,0,satisfied
89970,111048,0,0,4.0,0,1,7,3,3,4,3,4,4,4,4,4,1,2,2,4,4,0,0,satisfied
89971,123777,1,0,4.0,0,1,1,5,5,5,5,2,4,5,4,4,4,4,3,4,5,1,0,satisfied
89972,49062,1,0,4.0,0,1,7,4,1,4,4,4,1,5,4,4,4,4,4,4,1,0,0,satisfied
89973,117678,0,0,4.0,0,1,7,3,3,3,3,2,5,5,4,4,5,4,4,4,4,0,0,satisfied
89977,125351,1,0,8.0,0,1,8,1,1,3,1,5,5,4,5,5,5,5,5,5,3,0,0,satisfied
89978,83565,1,0,8.0,0,1,2,4,4,4,4,4,5,4,4,4,4,4,3,4,4,0,0,satisfied
89981,109808,1,1,2.0,0,0,3,5,5,5,3,2,5,2,2,5,2,4,5,4,2,0,0,satisfied
89985,45248,0,0,4.0,0,2,3,4,2,2,2,4,4,4,4,3,4,3,4,2,4,0,1,satisfied
89986,26024,0,0,5.0,0,0,0,4,5,5,5,4,4,4,4,2,2,4,3,2,4,1,3,satisfied
89989,107423,1,0,5.0,1,0,2,5,5,5,5,5,5,5,5,2,5,4,2,5,5,0,0,satisfied
89995,73638,0,0,2.0,0,1,6,5,5,5,5,5,5,4,5,4,2,4,3,5,5,0,0,satisfied
89996,30480,0,1,5.0,0,0,2,4,4,4,3,2,4,3,2,1,2,4,1,5,2,4,4,satisfied
89999,87186,0,0,3.0,0,1,2,4,4,4,4,4,4,4,4,4,5,5,4,5,4,0,0,satisfied
90002,120566,1,0,7.0,1,0,7,4,4,4,5,4,4,2,4,4,4,4,3,4,4,0,0,satisfied
90003,120318,0,0,8.0,0,1,0,1,1,1,1,3,4,5,4,4,4,4,3,4,3,0,0,satisfied
90004,16146,1,0,4.0,0,0,0,5,4,4,4,5,5,5,5,4,2,2,5,3,5,5,5,satisfied
90006,99536,1,0,8.0,0,1,8,4,4,4,4,2,4,5,2,2,3,2,4,2,4,3,2,satisfied
90011,4648,1,0,7.0,0,1,8,5,5,5,5,5,4,4,5,5,5,5,3,5,3,0,0,satisfied
90013,104837,1,0,8.0,1,0,1,5,2,5,3,1,4,4,4,4,5,4,3,4,3,0,0,satisfied
90014,100668,1,0,7.0,0,1,1,4,4,4,4,3,5,5,4,4,4,4,3,4,4,4,4,satisfied
90016,35096,1,0,2.0,0,1,5,4,4,4,4,5,5,5,5,4,5,4,2,1,5,0,3,satisfied
90018,10829,0,0,7.0,0,1,8,1,1,1,1,2,4,5,4,4,4,4,5,4,3,0,0,satisfied
90019,92895,0,0,8.0,0,1,9,2,2,4,2,4,5,4,4,4,4,4,3,4,3,0,0,satisfied
90024,112807,0,0,8.0,0,1,6,5,5,5,5,2,5,4,3,3,3,3,3,3,5,2,1,satisfied
90027,57102,1,0,8.0,0,1,8,2,2,2,2,2,5,4,5,5,5,5,5,5,5,4,4,satisfied
90033,71777,1,0,8.0,0,1,6,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,5,satisfied
90034,57802,1,0,2.0,0,1,8,2,2,2,2,5,5,5,5,3,2,4,5,5,5,2,1,satisfied
90038,113438,1,0,6.0,0,1,0,5,5,5,5,3,5,4,4,4,4,4,4,4,5,0,0,satisfied
90043,121277,0,0,8.0,0,1,6,2,3,2,2,2,5,4,5,5,5,5,3,5,5,0,0,satisfied
90047,102204,1,0,8.0,0,1,7,3,3,3,3,3,4,5,5,5,5,5,4,5,3,2,1,satisfied
90049,76853,1,1,2.0,0,0,2,4,4,4,3,3,4,3,3,3,1,4,1,4,3,1,0,satisfied
90053,71926,1,0,7.0,0,1,6,5,5,5,5,3,3,4,4,4,4,4,5,4,5,2,0,satisfied
90055,8670,0,0,7.0,0,1,8,5,5,5,5,5,4,4,4,4,4,4,4,4,3,0,0,satisfied
90056,62833,1,0,8.0,0,1,7,4,4,4,4,5,5,4,4,4,4,4,5,4,4,0,0,satisfied
90060,119159,0,0,4.0,0,1,7,3,3,3,3,3,5,5,5,5,5,5,3,5,3,0,0,satisfied
